NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC
AllTests,1,0,0,1,0,0,0,0,0,2,0,0,0,47,0,0,0,0,0,3,0,0,3,1
BlaineTrig,1,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,2,0,0,2,1
ClearTests,1,0,0,1,1,0,0,0,0,0,1,0,0,17,0,0,0,0,0,1,0,1,1,1
TestAcl,2.5,3,0,1,1,0,0,0,1,2,3,1,0,325,0,0,10,0,0,16,0,0.34,40,1
TestDatabaseMetaData,4,1,0,0.06,1,0,0,0.5,0,3,1,1,0,226,3,0,0,0,0,4,0,0,16,1
TestDataStructures,5.73,0,0,1,6,0,0,1,0,2,23,0,0,450,0,0,11,0,0,11,0,0.49,63,1
TestDateTime,1,0,0,0.18,0,0,0,0,0,3,0,0,0,278,3,0,0,0,0,5,0,0,5,1
1,3,1,0,1,1,0,0,0,0,1,1,1,0,20,0,0,1,0,0,1,0,1,3,1
2,3,1,0,1,1,0,0,0,0,1,1,1,0,20,0,0,1,0,0,1,0,1,3,1
TestGroupByHaving,2.08,0,0,1,0,0,0,0.5,0,2,0,0,0,307,0,0,6,0,0,12,0,0.11,25,1
TestHarness,1.67,0,0,1,0,0,4,0,0,5,0,0,0,214,0,0,2,0,0,9,0,0.11,15,1
KeepAliveThread,1,0,0,1,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,2,0,1,2,1
TimeoutThread,1.5,0,0,1,1,0,0,0,0,1,1,0,0,23,0,0,0,0,0,2,0,1,3,1
TestINPredicateParameterizationAndCorrelation,1.67,0,0,0.06,0,0,0,0,0,3,0,0,0,174,2,0,0,0,0,3,0,0,5,1
TestInstantiation,1.5,0,0,1,2,0,0,0,0,0,2,0,0,31,0,0,0,0,0,2,0,1,3,1
TestJavaFunctions,1.55,12,0,0.18,8,0,0,0.5,0,3,12,8,0,209,7,0,0,0,0,11,0,0,17,1
TestJDBCGeneratedColumns,4.67,0,0,0.06,0,0,0,0,0,3,0,0,0,241,2,0,0,0,0,3,0,1,14,1
TestLikePredicateOptimizations,3.67,0,0,0.06,0,0,0,0,0,3,0,0,0,287,2,0,0,0,0,3,0,0,11,1
TestNullInUnion,1,0,0,1,0,0,0,0,0,2,0,0,0,44,0,0,0,0,0,1,0,1,1,1
TestPeriodPredicates,1,1,0,0.18,5,0,0,0,2,3,16,1,0,991,33,0,3,0,0,35,0,0.94,35,1
TestPreparedStatements,2.11,2,0,1,1,0,0,0.5,0,2,2,1,0,384,0,0,2,0,0,9,0,0.75,19,1
TestPreparedSubQueries,4,0,0,1,0,0,0,0.5,0,2,0,0,0,273,0,0,3,0,0,5,0,0.5,20,1
TestQuotes,2.67,0,0,1,1,0,0,0.5,0,2,1,0,0,108,0,0,6,0,0,3,0,0,8,1
TestSqlPeriodPredicates,1.12,0,0,0.29,0,0,0,0,0,3,0,0,0,301,12,0,1,0,0,17,0,0.65,19,1
TestSubQueriesInPreparedStatements,9,0,0,1,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,2,0,1,18,1
TestSubselect,1.14,0,0,1,1,0,0,0,0,2,1,0,0,398,0,0,5,0,0,21,0,0.72,24,1
TestUpdatableResults,3,0,0,0.06,0,0,0,0.5,0,3,0,0,0,99,1,0,0,0,0,2,0,1,6,1
Waiter,2.17,0,0,1,0,2,2,0,2,0,0,0,0,74,0,0,5,0,0,6,0,0.2,13,1
1,5,0,0,1,0,0,0,0,0,1,0,0,0,38,0,0,0,0,0,1,0,1,5,1
2,5,0,0,1,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,1,0,1,5,1
ReadUncommittedLockingStrategy,1.5,0,0,1,1,0,0,0,0,1,1,0,0,13,0,0,0,0,0,2,0,1,3,1
ResourceBundleHandler,2.14,0,0,1,2,0,0,0,2,0,5,0,0,188,0,0,6,0,0,7,0,0.07,15,1
PersistentStoreCollectionDatabase,2.33,5,0,1,10,9,24,0,2,0,21,3,1,89,2,0,3,0,0,6,0,0.6,14,1
TableSpaceManager,0,0,0,1,0,8,15,0,0,0,0,0,0,27,0,0,0,0,2,9,0,0,0,1
RandomAccessInterface,0,0,0,1,0,7,40,0,0,0,0,0,0,32,0,0,0,0,6,15,0,0,0,1
DataFileCacheSession,1.29,1,5,0.26,8,1,1,0,0,1,10,1,0,108,0,0,0,1,0,7,0,0.13,9,1
EventLogInterface,0,0,0,1,0,3,20,0,0,0,0,0,0,10,0,0,0,0,1,4,0,0,0,1
LobStore,0,0,0,1,0,1,12,0,0,0,0,0,0,19,0,0,0,0,3,8,0,0,0,1
1,1,0,0,1,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,1,0,1,1,1
WrongMagicException,1.67,0,0,1,1,0,0,0,1,3,1,0,0,49,1,0,1,0,0,3,0,1,5,1
HeartbeatRunner,0.5,0,0,1,2,0,0,0,0,0,2,0,0,11,0,0,0,0,0,2,0,1,1,1
TextTableStorageManager,2.4,2,0,1,6,4,7,0,1,0,14,2,0,66,0,0,1,0,0,5,0,1,12,1
PersistentStoreCollection,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,3,0,0,0,1
ScriptRunner,14.5,23,0,1,24,0,0,1.5,0,0,64,10,3010,235,0,0,0,0,0,2,0,1,29,1
TextFileReader,0,0,0,1,0,1,2,0,0,0,0,0,0,10,0,0,0,0,2,4,0,0,0,1
RangeIterator,0,0,0,1,0,5,8,0,0,0,0,0,0,10,4,0,0,0,12,4,0,0,0,1
RowIterator,0,0,0,1,0,18,30,0,0,0,0,0,0,16,0,0,0,0,16,7,0,0,0,1
RowSetNavigatorDataChange,0,0,0,1,0,3,8,0,0,0,0,0,0,31,14,0,0,0,1,14,0,0,0,1
Servlet,4.5,10,0,1,11,0,0,1.5,0,2,36,2,1010,195,0,0,5,1,0,4,0,0.5,18,1
HsqlServerFactory,2,2,0,1,7,0,0,0,0,0,13,1,0,41,0,0,0,0,0,2,0,1,4,1
HsqlSocketRequestHandler,0,0,0,1,0,1,1,0,0,0,0,0,0,6,0,0,0,0,4,2,0,0,0,1
HsqlSocketFactory,1.45,0,0,1,0,2,3,0,1,0,0,0,0,174,0,0,2,0,1,11,0,0,16,1
HsqlSocketFactorySecure,1.92,0,5,1,3,0,0,0,0,1,7,0,0,340,1,0,4,0,0,12,0,0,23,1
ServerThread,1,0,0,1,1,0,0,0,0,1,2,0,0,23,0,0,0,0,0,2,0,1,2,1
ServerConfiguration,3.5,0,0,1,5,0,0,0,0,0,27,0,0,241,7,0,0,0,0,8,0,0.1,28,1
ReusableObjectCache,1,0,0,1,2,0,0,0,0,0,2,0,0,25,0,0,0,0,0,6,0,0,6,1
1,1,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,1,1,1
CheckpointRunner,1.25,3,0,1,8,2,3,0.5,0,0,13,1,0,55,0,0,2,0,0,4,0,0,5,1
SetFunction,0,0,0,1,0,2,4,0,0,0,0,0,0,10,0,0,0,0,3,4,0,0,0,1
ExpressionAccessor,3.5,0,0,0.67,3,2,2,0,0,1,8,0,0,156,1,0,0,0,0,8,0,1,28,1
ExpressionArithmetic,15.3,1,1,1,7,1,1,5.5,0,1,32,1,0,645,0,0,0,0,0,10,0,0.75,153,1
ExpressionLike,7.38,2,0,1,9,0,0,1,1,2,29,2,0,334,0,0,5,0,0,8,0,0.73,59,1
ExpressionOrderBy,1.89,3,0,0.67,6,2,3,0,0,1,9,3,0,104,0,0,2,2,0,9,0,0.11,17,1
ParserCommand,9.85,28,0,1,35,1,3,8.5,0,6,144,14,2101,2495,1,0,0,0,0,34,0,0.21,335,1
RowAVLDiskLarge,1.67,1,1,1,4,0,0,0,0,3,8,1,0,56,0,0,0,0,0,3,0,1,5,1
StatementManager,2.9,24,0,1,15,3,6,1,4,0,48,7,11,327,0,0,8,0,0,10,0,0.58,29,1
TableUtil,1.67,3,0,1,6,0,0,0,0,0,11,3,0,49,0,0,0,0,0,3,0,0,5,1
DefaultTrigger,0.5,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,1,1,1
SpringExtAuth,6.5,0,0,1,1,0,0,0.5,0,0,1,0,0,126,0,0,2,0,0,2,0,0,13,1
FindFile,3.25,0,0,1,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,4,0,0.5,13,1
JDBCPreparedStatement,3.11,28,2,0.6,36,1,57,6.5,3,1,132,12,110,5143,94,0,20,0,1,122,1,0.23,379,0.99
JDBCStatement,1.77,9,2,0.6,9,1,1,3.5,0,1,37,3,110,2000,37,0,1,0,0,44,1,0.06,78,0.98
BitMap,3.02,0,0,1,1,7,19,0,1,0,1,0,0,750,0,0,4,1,0,42,0,0.01,127,0.97
HsqlByteArrayInputStream,1.65,0,0,1,1,2,6,0,1,1,1,0,0,236,0,0,4,1,7,26,0,0,43,0.96
CachedObject,0,0,0,1,0,12,48,0,1,0,0,0,0,50,0,0,1,0,13,23,0,0,0,0.96
IntIndex,3.14,0,0,1,2,3,6,3,1,0,10,0,0,706,0,0,7,1,0,35,0,0.09,110,0.95
RowInputBinary,1.3,1,0,0.91,15,3,3,0,1,3,23,1,0,354,5,0,2,0,2,40,1,0.05,52,0.94
HsqlByteArrayOutputStream,1.62,0,0,1,2,20,41,0,1,1,2,0,0,368,0,0,2,2,7,39,0,0.04,63,0.94
PersistentStoreCollectionSession,3.33,8,0,1,15,10,15,0.5,4,0,34,5,1101,395,13,0,7,0,0,18,1,0.38,60,0.94
DataOutputStream,1.56,1,0,1,3,8,13,0,1,3,6,1,0,165,0,0,1,0,0,16,1,0.1,25,0.94
TestStoredProcedure,1.65,0,0,0.18,0,0,0,0,0,3,0,0,0,519,15,0,1,0,0,17,1,0.01,28,0.94
JDBCResultSet,1.84,18,0,1,35,3,5,3,8,0,148,8,3100,7586,0,1,22,2,1,210,14,0.09,387,0.93
PersistentStore,0,0,0,1,0,39,124,0,1,0,0,0,0,126,0,0,4,0,9,54,0,0,0,0.93
TransactionManager2PL,1.68,12,0,1,12,0,0,3.5,0,1,34,5,110,325,0,0,3,2,0,28,0,0.03,47,0.92
IntValueHashMap,1.92,1,0,0.08,3,12,35,2,2,1,7,1,0,225,10,0,2,0,0,13,1,0,25,0.92
RangeVariableJoined,1.83,4,3,1,7,0,0,2,1,1,11,3,0,342,1,0,1,2,0,36,1,0.02,66,0.91
DateTimeType,5.97,11,0,1,15,8,16,11,1,2,59,4,2110,2604,31,0,5,2,0,70,1,0.11,418,0.91
RowInputText,2.37,1,0,0.91,8,3,6,0,2,3,22,1,0,536,2,0,17,1,1,35,0,0.11,83,0.91
TestSchemaParse,1.29,0,0,1,0,0,0,0,0,2,0,0,0,991,0,0,7,0,0,28,2,0.02,36,0.9
ArrayUtil,3.62,0,0,1,1,0,0,0,1,0,1,0,0,1741,0,0,10,0,0,84,0,0,304,0.9
HsqlTimer,2.56,2,0,1,2,5,7,0,3,0,13,1,0,903,17,0,6,1,0,25,1,0.04,64,0.9
CharArrayWriter,1.8,0,0,1,0,4,14,0,1,0,0,0,0,149,0,0,2,1,0,15,0,0.27,27,0.9
LongValueHashMap,2,1,0,0.08,3,1,5,2,1,1,7,1,0,176,8,0,1,0,0,11,1,0,22,0.9
StopWatch,1.36,0,0,1,0,11,39,0,0,0,0,0,0,141,0,0,4,0,0,11,1,0,15,0.9
DoubleIntIndex,3.22,0,0,1,1,8,30,3,1,0,4,0,0,1075,25,0,8,4,0,58,0,0.08,187,0.9
TransactionManagerMV2PL,2.33,19,0,1,16,0,0,3.5,2,1,59,8,110,569,0,0,5,1,0,30,2,0.13,70,0.89
Error,2,1,0,1,4,0,0,0,0,0,7,1,0,275,0,0,9,0,0,18,2,0.1,36,0.89
FileRecordReader,2.11,0,0,1,0,1,1,0,0,0,0,0,0,122,0,0,7,0,0,9,0,0.29,19,0.88
BinaryType,5.03,1,10,1,12,3,3,0,0,1,31,1,0,724,6,1,1,3,3,34,0,0.02,171,0.88
TestDatetimeSimple,1.62,0,0,1,1,0,0,0,0,2,1,0,0,316,0,0,1,0,0,8,1,0.14,13,0.88
RAStorageWrapper,1,0,0,1,1,0,0,0,1,0,12,0,0,69,0,0,1,1,0,16,1,0.63,16,0.88
RowAVL,1.6,0,3,1,2,10,31,0,1,1,3,0,0,124,4,0,1,0,4,10,1,0,16,0.88
IntervalType,5.92,5,2,1,14,12,20,3.5,1,2,39,3,2100,1730,17,0,3,5,0,62,2,0.07,367,0.86
FileUtil,1.78,1,0,1,6,15,21,0,3,0,13,1,0,599,18,0,7,0,0,27,4,0,48,0.86
HsqlTaskQueue,1.56,0,0,1,1,1,1,0,2,0,2,0,0,127,0,0,5,1,0,9,0,0.32,14,0.86
TestHashStructures,2.71,0,0,1,8,0,0,0,0,2,26,0,0,524,0,0,1,0,0,24,1,0.2,65,0.86
TestLobs,3.47,0,0,0.29,4,0,0,5,0,3,11,0,0,955,12,0,2,0,0,15,2,1,52,0.86
ServerAcl,3.91,0,0,1,3,2,15,0.5,5,0,4,0,0,445,0,0,8,1,0,11,0,0.04,43,0.86
SessionManager,1.56,15,0,1,12,19,46,0,2,0,31,7,1,333,0,0,7,1,0,18,1,0.62,28,0.86
StatementSimple,2.44,2,4,1,7,0,0,0,1,1,12,2,0,131,0,0,1,0,0,9,1,0.14,22,0.86
RowStoreAVLDiskData,1.62,14,6,1,17,1,1,1,2,1,45,6,10,265,1,0,2,2,0,26,2,0.14,42,0.85
JDBCBlob,3.11,0,0,1,3,3,3,0,0,0,8,0,0,689,0,0,9,0,0,18,0,0.02,56,0.85
OrderedIntKeyHashMap,1.79,0,0,0.15,2,1,7,0,2,1,3,0,0,193,9,0,2,0,0,14,2,0,25,0.85
RowStoreAVLDisk,1.97,15,9,1,24,1,1,3,2,1,70,8,101,438,1,0,3,2,0,32,3,0.14,63,0.84
IntKeyHashMap,1.42,0,0,0.15,3,11,41,0,2,1,5,0,0,160,7,0,2,0,0,12,2,0,17,0.83
HashMap,1.5,0,0,0.13,5,26,157,0,2,1,6,0,0,181,8,0,2,0,1,12,2,0,18,0.83
ExpressionOp,12.08,6,0,0.83,15,1,1,4,1,1,44,5,101,890,1,0,1,0,0,13,0,0.75,157,0.83
Testdb,1.5,0,0,1,0,0,0,0,0,0,0,0,0,152,0,0,1,0,0,6,1,0.4,9,0.83
Index,0,0,0,1,0,21,84,0,2,0,0,0,0,215,38,0,8,0,2,38,0,0,0,0.83
HsqlArrayList,3.15,0,1,1,2,55,208,0,1,1,3,0,0,376,6,0,5,1,1,20,2,0.33,63,0.82
JDBCPool,1.71,11,0,1,5,0,0,0,1,0,29,1,1100,496,0,0,4,2,0,31,4,0.39,53,0.82
InOutUtil,2.1,0,0,1,2,0,0,0,0,0,3,0,0,209,0,0,2,0,0,10,0,0.17,21,0.82
HsqlNameManager,1.35,3,0,1,4,15,50,0,2,0,13,2,0,524,0,0,8,3,0,23,1,0.08,31,0.82
SAX2DOMBuilder,1.45,2,0,1,1,1,2,0,0,0,5,1,0,565,0,0,5,7,0,22,0,0,32,0.81
SAX2XMLStreamWriter,1.32,2,0,1,1,0,0,0,3,0,3,1,0,561,0,0,4,4,0,19,0,0.24,25,0.81
RowSetNavigatorDataTable,2.51,8,24,1,11,0,0,2,4,2,33,5,100,557,2,0,5,1,0,35,5,0.2,88,0.81
RowOutputBase,1.13,2,0,1,7,0,0,0,0,2,7,2,0,229,0,0,0,1,6,30,0,0,34,0.8
RowOutputText,1.37,5,0,0.95,11,0,0,2,1,3,19,5,1100,361,0,0,9,3,1,43,0,0.01,59,0.8
Grid,2.43,0,0,1,0,1,8,0,0,3,0,0,0,536,0,0,25,5,0,23,0,0.07,56,0.8
TarFileInputStream,2.22,0,0,1,1,1,4,0,0,0,1,0,0,238,0,0,5,1,0,9,0,0.4,20,0.8
TestMerge,1.18,0,0,0.29,0,0,0,0,0,3,0,0,0,388,12,0,3,0,0,17,3,0.79,20,0.8
TimeoutRunner,2.2,4,0,1,9,2,3,0.5,1,0,17,2,0,93,0,0,2,0,0,5,1,0.5,11,0.8
SetFunctionValueArray,0.8,0,0,1,1,0,0,0,1,0,3,0,0,18,0,0,1,0,0,5,1,0.5,4,0.8
Tokenizer,1.42,0,0,1,1,1,2,0,2,0,1,0,0,149,0,0,11,1,0,12,1,0,17,0.8
StatementCommand,23.12,74,1,1,40,0,0,3.5,1,1,214,16,1111,1432,0,0,1,0,0,8,1,0.2,185,0.8
RAFileNIO,2.59,0,0,1,5,0,0,0,1,0,7,0,0,509,0,0,17,1,0,22,0,0.45,57,0.79
RAFileSimple,1.12,0,0,1,3,0,0,0,1,0,4,0,0,108,0,0,3,1,0,17,3,0.76,19,0.79
Tree,3.06,0,0,1,0,1,3,3,0,3,0,0,0,453,0,0,21,3,0,17,0,0.1,52,0.79
JDBCParameterMetaData,1.94,2,0,1,4,0,0,0,1,0,12,1,0,383,0,0,3,1,0,16,2,0.14,31,0.79
BitType,3.93,1,22,1,11,0,0,0,0,2,30,1,0,556,2,0,1,5,0,30,0,0.02,118,0.79
TestDbBackup,4.11,0,0,1,1,0,0,0,0,2,1,0,0,749,0,0,7,0,0,19,3,0.4,78,0.79
HsqlDateTime,3.21,1,0,1,5,0,0,4.5,0,0,13,1,0,858,0,0,17,0,0,28,5,0.15,90,0.78
IntervalMonthData,1.5,0,0,1,6,1,1,0,0,0,7,0,0,72,0,0,1,1,0,10,1,0,15,0.78
TestTextTables,1.31,5,0,0.18,2,0,0,0,0,3,5,2,0,283,7,0,2,0,0,13,2,0.05,17,0.78
RowStoreAVLHybridExtended,3.22,3,0,1,7,0,0,0,1,2,10,2,0,148,0,0,2,0,0,9,2,0.21,29,0.78
JDBCConnection,2.37,2,0,1,27,8,17,3,3,0,82,2,0,3507,0,0,21,2,1,68,14,0.26,161,0.77
SchemaManager,4.2,57,0,1,50,35,187,8,5,0,246,19,2111,2852,0,0,13,8,0,96,13,0.39,403,0.77
BinaryUUIDType,2.97,1,32,1,9,0,0,0,0,2,22,1,0,488,3,0,1,7,0,37,0,0,110,0.77
MultiValueHashMap,1.25,1,0,0.13,3,4,28,0,3,1,5,1,0,161,8,0,3,0,0,12,3,0,15,0.77
RowStoreAVLHybrid,2.42,11,3,1,19,0,0,2.5,1,1,40,6,100,351,1,0,5,3,2,24,3,0.14,58,0.77
JDBCDatabaseMetaData,1.48,1,0,1,10,1,2,0,1,0,21,1,0,6111,0,0,13,39,0,189,0,0,279,0.77
GranteeManager,3.1,9,0,1,23,13,26,3,5,0,80,5,101,850,0,0,11,3,0,41,6,0.14,127,0.76
RowInputBase,1.09,0,2,0,3,1,1,0,0,2,3,0,0,279,7,0,3,2,6,34,0,0.01,37,0.75
RowOutputBinaryEncode,1.5,1,1,0,2,0,0,0,1,4,3,1,0,55,0,0,1,0,0,4,1,1,6,0.75
JDBCBlobFile,2.39,0,0,1,9,0,0,0,1,0,16,0,0,958,0,0,10,2,0,28,0,0.12,67,0.75
JDBCClobFile,2.67,1,0,1,12,0,0,0,2,0,23,1,0,1371,0,0,12,3,0,36,0,0.14,96,0.75
CountdownInputStream,2.22,0,0,1,0,3,9,0,0,1,0,0,0,95,0,0,2,2,0,9,0,0.54,20,0.75
BaseListIterator,1.29,0,0,1,1,0,0,0,0,0,2,0,0,55,0,0,2,0,0,7,2,0.07,9,0.75
TestUtil,3.71,2,0,1,18,0,0,0,0,0,30,2,0,396,0,0,5,0,1,14,0,0.16,52,0.75
TestTriggers,1,2,0,0.29,4,0,0,0,0,3,11,1,0,164,1,0,2,0,0,9,1,0.14,9,0.75
AclEntry,3,0,0,1,3,1,1,0,1,0,8,0,0,85,0,0,4,0,0,4,1,1,12,0.75
ValuesIterator,1.38,3,0,1,2,1,1,0,0,0,3,2,0,51,0,0,2,0,0,8,2,0,11,0.75
StatementExpression,2.5,5,4,1,12,1,1,0,1,2,20,3,1000,150,0,0,1,0,0,10,1,0.08,25,0.75
StatementSignal,1.73,2,4,1,6,0,0,0,1,1,11,2,0,130,0,0,2,1,0,11,2,0.04,19,0.75
CharacterType,4.98,2,15,1,17,13,15,3.5,2,1,35,2,0,1137,13,1,8,6,1,48,4,0.08,239,0.75
SessionInterface,0,0,0,1,0,22,80,0,0,0,0,0,0,103,0,0,14,0,3,40,0,0,0,0.74
TextCache,1.64,11,13,0.35,21,4,8,1,4,1,65,4,1010,394,5,0,5,4,0,25,2,0.22,41,0.74
JDBCArrayBasic,1.38,4,0,1,8,1,1,0,1,0,17,3,0,456,0,0,3,2,0,16,3,0.1,22,0.73
TarFileOutputStream,2.13,0,0,1,0,2,2,0,0,0,0,0,0,297,0,0,8,1,0,15,1,0.11,32,0.73
HSQLDialect,1.64,1,0,1,1,0,0,0,0,1,1,1,0,645,0,0,4,13,0,44,0,0,72,0.73
Grantee,3.1,4,0,1,18,19,90,6,6,0,69,4,111,1192,32,0,12,9,1,63,5,0.14,195,0.73
JDBCClobClient,1.91,0,0,1,5,3,6,0,3,0,17,0,0,810,0,0,10,1,0,23,5,0.36,44,0.73
ArrayType,2.88,4,9,1,7,3,3,2,1,1,11,4,0,471,2,0,4,6,0,33,2,0.31,95,0.72
Table,3.32,43,2,0.12,51,60,359,10.5,3,1,202,16,2111,3041,80,1,30,18,3,169,18,0.03,561,0.72
NodeAVLDisk,1.65,5,38,0.4,10,0,0,2,0,1,17,3,101,373,0,0,5,7,0,43,0,0.09,71,0.71
BlobDataID,1.67,5,0,1,6,3,10,2,0,0,19,2,100,240,2,0,2,6,0,27,2,0.11,45,0.71
BooleanType,3.19,1,4,1,6,0,0,0.5,1,1,10,1,0,249,1,0,1,5,0,21,0,0.02,67,0.71
RefCapablePropertyResourceBundle,3.79,0,0,1,0,1,5,0.5,0,0,0,0,0,315,0,0,13,0,0,14,0,0.01,53,0.71
TarGenerator,2.75,1,0,1,2,2,2,0,1,0,11,1,0,643,0,0,3,2,0,8,0,0.29,22,0.71
WebServer,1.71,1,6,0.17,6,0,0,0,0,1,17,1,0,146,0,0,1,1,0,7,1,0.07,12,0.71
Server,2.65,10,0,1,26,6,23,4.5,4,0,103,3,111,2125,37,0,27,15,3,81,4,0.1,215,0.71
TransactionManagerMVCC,3.62,26,1,1,21,0,0,8.5,3,1,80,9,111,958,0,0,12,1,0,34,9,0.14,123,0.71
ValidatingResourceBundle,1.82,0,0,1,1,0,0,0,2,0,6,0,0,238,0,0,8,4,0,22,0,0.57,40,0.71
DatabaseManager,2.79,38,0,1,14,0,0,0.5,3,0,41,13,1101,567,0,0,10,0,0,19,0,0.44,53,0.71
RowSetNavigatorData,2.17,3,1,1,11,5,9,2,5,1,22,2,0,679,18,0,14,1,1,46,12,0.12,100,0.7
NodeAVLDiskLarge,1.64,5,37,0.4,10,0,0,2,0,1,17,3,101,381,0,0,5,7,0,42,0,0.08,69,0.7
JDBCBlobClient,1.89,0,0,1,5,3,3,0,3,0,15,0,0,428,0,0,10,1,0,19,5,0.37,36,0.7
RowSetNavigatorDataChangeMemory,1.69,8,0,1,9,1,5,2.5,3,0,19,3,110,291,0,0,5,4,0,26,4,0.12,44,0.7
ExpressionAggregate,4.5,0,7,0.83,11,0,0,0,1,1,17,0,0,278,0,0,1,2,0,12,1,0.27,54,0.7
ClobDataID,1.96,5,0,1,6,4,14,2,0,0,19,2,100,235,2,0,2,5,0,23,2,0.19,45,0.7
TransactionManager,0,0,0,1,0,15,44,0,0,0,0,0,0,93,0,0,12,0,3,27,0,0,0,0.69
TextTable,2.89,8,4,0,17,2,2,3.5,0,2,45,6,101,335,4,0,3,1,0,18,3,0.15,52,0.69
RowOutputBinary,1.7,16,0,0.95,14,2,4,3.5,0,3,25,8,2100,453,6,0,5,4,2,47,4,0,80,0.69
HsqlProperties,2.3,0,0,1,8,19,62,0,2,0,14,0,0,581,0,0,19,3,2,40,0,0.14,92,0.69
NumberType,6.84,1,23,1,11,12,23,3.5,1,1,22,1,0,2021,17,0,24,1,0,61,1,0.14,417,0.69
SqlFile,14.49,18,0,1,19,2,3,9,5,0,71,3,2110,6255,0,0,124,5,0,85,3,0.18,1232,0.68
TokenList,1.25,0,0,1,0,1,1,0,0,1,0,0,0,20,1,0,1,0,0,4,0,0,5,0.67
TableSorter,1.78,1,0,1,6,5,5,0,1,1,7,1,0,514,0,0,14,2,0,27,0,0.21,48,0.67
MainInvoker,3.33,0,0,1,0,0,0,0,2,0,0,0,0,102,0,0,3,0,0,3,0,0.67,10,0.67
BasicResolver,1.67,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,3,1,0,5,0.67
Option,1.46,0,0,1,0,0,0,0,0,0,0,0,0,59,0,0,6,0,0,13,0,0,19,0.67
ReaderAdapter,4.75,3,0,1,1,2,3,0,0,1,4,1,0,154,0,0,6,1,1,4,0,0.33,19,0.67
JavaObjectData,1,0,0,1,3,6,9,0,1,0,4,0,0,69,0,0,1,2,1,9,0,0,9,0.67
DatabaseFilenameFilter,3.83,0,0,1,1,1,3,0,3,0,4,0,0,111,0,0,6,0,0,6,2,0.33,23,0.67
HsqlThreadFactory,1.4,0,0,1,0,0,0,0,1,0,0,0,0,68,1,0,1,1,0,5,0,0,7,0.67
TestScript,1,0,0,0.06,1,0,0,0,0,3,2,0,0,107,2,0,1,0,0,3,1,0,3,0.67
ScriptRun,1.25,0,0,1,2,1,2,0,1,1,3,0,0,55,0,0,4,1,0,4,0,0.33,5,0.67
TestUpdatableResultSets,4.33,2,0,0.18,2,0,0,0,0,3,2,2,0,312,4,0,2,0,0,6,2,1,26,0.67
UserManager,3.24,14,0,1,19,8,15,2.5,3,0,52,7,101,425,0,0,4,4,0,17,2,0.28,55,0.67
DataSpaceManager,0,0,0,1,0,9,16,0,0,0,0,0,0,41,0,0,7,0,2,14,0,0,0,0.67
Log,2.49,24,0,1,22,2,15,4,5,0,101,6,1111,787,0,0,12,3,0,43,1,0.46,107,0.67
RowStoreDataChange,1,0,2,1,1,0,0,0,1,2,2,0,0,34,0,0,1,0,0,3,1,0,3,0.67
UpdateRowIterator,0.92,0,0,1,1,0,0,0,0,0,4,0,0,46,1,0,0,4,0,13,0,0,12,0.67
OdbcPacketOutputStream,1.1,0,0,1,1,2,5,0,0,3,1,0,0,103,0,0,4,1,0,10,0,0.11,11,0.67
ExpressionLogical,11.2,1,3,1,22,2,4,6,0,1,73,1,0,2481,1,0,3,0,1,46,3,0.46,515,0.67
ExpressionValue,2.17,0,5,0.5,3,0,0,0,0,1,5,0,0,71,0,0,0,1,0,6,0,0.3,13,0.67
RangeIteratorRight,3.6,2,0,1,3,1,1,0,0,2,4,1,0,93,1,0,1,0,0,5,1,0.17,18,0.67
SchemaObjectSet,5.47,5,0,1,18,2,17,3.5,1,0,43,4,100,535,0,0,2,0,0,17,2,0.53,93,0.67
StatementSchemaDefinition,4.2,12,3,1,18,0,0,0.5,1,2,37,8,2000,197,0,0,1,1,0,5,1,0,21,0.67
SqlFileEmbedder,1.75,2,0,1,2,0,0,0,0,0,8,1,0,100,0,0,1,1,0,4,0,0.33,7,0.67
JdbcAppClass,3.67,0,0,1,0,1,1,0,0,0,0,0,0,65,0,0,3,1,0,3,0,1,11,0.67
BinaryData,1.66,0,0,1,6,17,33,0,1,0,12,0,0,265,3,0,9,6,0,32,1,0.04,53,0.66
ResultProperties,2.07,0,0,1,0,0,0,0,0,0,0,0,0,110,0,0,8,0,0,15,0,0,31,0.65
RAFileHybrid,1.39,2,0,1,4,0,0,0,2,0,4,2,0,144,0,0,7,1,0,18,7,0.88,25,0.65
RowSetNavigator,1.35,0,0,1,2,26,82,0,1,0,2,0,0,301,21,0,8,8,3,40,8,0,54,0.65
