NAME,AMW,ATDF,BOVM,BUR,CBO,CC,CM,CRIX,DAC,DIT,FANOUT,FDP,GREEDY,LOCC,NAS,NDU,NOA,NOAM,NOD,NOM,NOPA,TCC,WMC,WOC,acsm,is_brain
StatementSchema,11.68,48,1,1.0,45,1,1,3.5,2,1,178,22,2110,1629,0,0,4,1,1,19,4,0.6,222,0.38,0.14664204056946747,False
RangeIteratorCheck,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,63,1,0,2,8,0,16,2,0.0,16,0.38,1,0
RAFile,2.71,2,0,1.0,12,0,0,3.5,3,0,24,1,100,440,0,0,24,1,0,21,14,0.18,57,0.37,0.009631316048090855,False
ScriptWriterText,1.71,9,2,0.57,9,1,1,0.0,1,1,28,5,0,258,0,0,14,0,1,17,13,0.4,29,0.36,0.24343558071036667,False
DatabaseManager,7.22,19,0,1.0,8,0,0,6.0,2,4,43,3,1110,1749,0,0,31,0,1,32,26,0.17,231,0.36,0.0635383238126013,True
TriggerDef,2.21,2,0,1.0,16,5,21,3.0,6,0,26,2,100,666,21,0,39,11,1,43,20,0.04,95,0.36,0.27709689832214857,False
SqlFileScanner,4.69,0,0,1.0,2,1,5,2.5,1,0,14,0,0,1083,12,0,53,11,0,42,0,0.01,197,0.36,0.11534668658844456,True
SimpleLog,2.64,0,0,1.0,2,1,8,0.0,0,0,3,0,0,189,0,0,15,2,0,11,1,0.24,29,0.35,0.07641319431242027,False
ScriptReaderDecode,4.33,2,1,1.0,12,0,0,0.0,1,2,14,2,0,119,0,0,4,0,0,3,4,1.0,13,0.33,0.03179317508317985,False
Atom,2.5,1,0,1.0,1,0,0,0.0,0,0,4,1,0,33,0,0,2,0,0,4,2,1.0,10,0.33,1,0
Arrow,2.25,0,0,1.0,0,0,0,0.0,0,0,0,0,0,63,0,0,3,2,0,4,0,0.0,9,0.33,1,0
HsqldbSlaveAuthBean,2.57,0,0,1.0,3,0,0,0.0,1,0,6,0,0,124,1,0,6,4,0,7,0,0.07,18,0.33,0.03725144500298632,False
JDBCXID,2.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,148,0,0,8,3,0,10,5,0.08,20,0.33,0.01694259394524216,False
BlobInputStream,2.5,0,0,1.0,5,0,0,0.0,2,1,7,0,0,107,0,0,8,0,0,8,8,0.05,20,0.33,0.04287436714886337,False
DbBackup,3.64,0,0,1.0,3,2,2,0.0,0,0,7,0,0,384,0,0,9,4,0,14,4,0.23,51,0.33,0.012835822275694554,False
DataSpaceManagerBlocks,2.81,29,0,1.0,22,1,1,5.5,7,0,93,10,2111,1183,0,0,19,3,0,42,17,0.22,118,0.33,0.009863690871983237,True
IntArrayCachedObject,1.36,0,0,1.0,2,1,5,0.0,1,1,5,0,0,84,1,0,2,6,0,11,1,0.0,15,0.33,0.01921713772269357,False
LockHeldExternallyException,1.0,0,0,1.0,1,0,0,0.0,0,3,1,0,0,63,0,0,2,2,0,4,0,0.0,4,0.33,1,0
OdbcPreparedStatement,1.75,1,0,1.0,5,1,1,0.0,2,0,8,1,0,72,0,0,6,0,0,4,4,1.0,7,0.33,0.016918604816548048,False
TableWorks,5.71,55,0,1.0,38,4,6,8.0,4,0,204,14,2111,1341,0,0,4,1,0,31,1,0.77,177,0.33,0.08309738001745993,False
RangeGroupEmpty,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,20,0,0,0,2,0,4,0,0.0,4,0.33,1,0
StatementProcedure,4.58,23,2,1.0,20,0,0,3.5,3,2,57,10,1110,369,0,0,4,0,0,12,4,0.31,55,0.33,0.04313966314534508,False
SortAndSlice,4.95,12,0,1.0,15,8,27,3.5,5,0,44,4,111,452,0,0,22,4,0,20,20,0.12,99,0.32,0.08437569520589397,False
LineGroupReader,3.11,7,0,1.0,3,2,3,2.0,3,0,7,3,0,191,0,0,10,1,0,9,7,0.05,28,0.31,0.03618906897178213,True
RangeIteratorMain,5.9,12,5,1.0,9,1,3,3.5,3,1,30,3,110,322,0,0,8,1,1,10,8,0.25,59,0.31,1,0
Routine,2.85,21,0,1.0,31,26,76,3.5,12,0,91,9,1101,1364,28,0,42,37,0,81,29,0.03,231,0.3,0.0356171725586155,False
ValuePool,1.64,0,0,1.0,2,0,0,2.0,1,0,8,0,0,186,0,0,26,0,0,11,7,0.33,18,0.3,0.30362374256795227,False
TimestampData,1.6,0,0,1.0,0,9,32,2.0,0,0,0,0,0,74,0,0,3,4,0,10,3,0.0,16,0.3,0.19753086419753113,False
TimeData,1.89,0,0,1.0,0,7,20,2.0,0,0,0,0,0,72,0,0,3,4,0,9,3,0.0,17,0.3,0.09467455621301793,False
TestScriptRunner,6.0,9,0,1.0,4,0,0,2.5,0,0,9,4,0,321,0,0,6,2,0,7,5,0.07,42,0.3,0.028146243091784925,False
LdapAuthBean,3.22,0,0,1.0,2,1,1,0.5,1,0,2,0,0,519,4,0,16,12,0,18,0,0.0,58,0.29,0.25948906158467683,False
RCData,5.73,0,0,1.0,0,6,7,3.0,0,0,0,0,0,449,0,0,11,2,0,11,9,0.0,63,0.29,0.06536081094118003,False
TableBase,1.74,4,0,1.0,13,52,194,2.0,3,0,25,3,0,518,0,0,46,15,4,43,18,0.03,75,0.29,0.12392186788239273,False
FunctionSQL,25.13,9,2,0.83,20,5,7,4.0,4,1,97,4,110,2119,3,0,69,2,1,15,9,0.12,377,0.29,6.441804768876019,False
Preprocessor,3.48,1,0,1.0,8,0,0,0.0,6,0,33,1,0,578,0,0,13,0,0,25,0,0.08,87,0.29,0.028682291794117874,False
RangeGroupSimple,1.33,0,0,1.0,1,0,0,2.0,3,0,1,0,0,41,0,0,4,1,0,6,4,0.0,8,0.29,1,0
ColumnBase,1.14,1,0,1.0,1,28,88,2.0,1,0,6,1,0,115,0,1,10,13,1,22,1,0.0,25,0.28,0.03590621056308136,False
JDBCBench,8.17,2,0,1.0,2,1,2,3.5,1,0,6,1,0,1094,0,0,21,0,0,12,18,0.31,98,0.28,0.009595197647048182,False
TestJDBCSavepoints,2.33,0,0,1.0,1,0,0,2.5,1,2,4,0,0,513,0,0,8,0,0,6,8,0.8,14,0.27,0.1400590098689237,False
TextFileReader8,4.64,3,0,1.0,8,0,0,4.0,4,0,22,2,0,449,0,1,7,2,1,11,7,0.28,51,0.27,0.010371273586932187,False
Constraint,2.6,24,0,1.0,31,17,82,3.0,5,0,92,13,2100,994,9,0,12,23,0,63,9,0.1,164,0.27,0.05382739650606767,False
Schema,3.92,9,0,1.0,21,5,25,2.5,3,0,43,6,1100,500,6,0,18,7,0,24,17,0.1,94,0.27,0.049019220182725656,False
TestBench,5.07,0,0,1.0,1,1,5,3.5,1,0,1,0,0,1285,0,0,25,0,0,15,22,0.41,76,0.26,0.009402184981421043,False
DatabaseManagerSwing,6.32,20,0,1.0,14,2,6,7.5,3,5,54,4,2110,3492,0,0,108,1,0,53,67,0.09,335,0.26,0.16866306176524826,True
ScriptReaderText,4.1,15,0,1.0,21,0,0,2.0,2,1,49,8,1001,301,0,0,6,0,1,10,6,0.46,41,0.25,0.03848612570435945,False
PopupListener,5.75,1,0,1.0,1,1,1,2.5,0,0,3,1,0,180,0,0,9,0,0,4,6,0.0,23,0.25,1,0
TarReader,10.8,9,0,1.0,4,2,2,4.5,1,0,20,3,100,692,0,0,7,0,0,5,0,1.0,54,0.25,0.012810370934946452,False
ClientThreadProcedure,2.75,0,0,1.0,1,0,0,2.0,0,1,8,0,0,117,0,0,3,0,0,4,3,1.0,11,0.25,1,0
TestKarl,3.0,0,0,1.0,0,0,0,0.5,0,0,0,0,0,256,0,0,3,0,0,6,0,0.67,18,0.25,0.016185977880759515,False
DatabaseInformation,1.0,0,0,1.0,1,3,4,2.0,2,0,2,0,0,336,0,0,105,3,2,7,0,0.07,7,0.25,0.19849631011502172,False
TimeoutManager,1.8,3,0,1.0,4,2,2,2.0,0,0,6,2,0,63,0,0,3,0,0,5,3,0.17,9,0.25,1,0
StatementDML,9.79,45,1,1.0,40,0,0,11.0,5,2,161,14,1111,1699,0,0,12,0,2,28,12,0.26,274,0.25,0.10408448614705526,False
SchemaObject,0.0,0,0,1.0,0,14,40,0.0,1,0,0,0,0,113,0,0,31,0,36,10,0,0.0,0,0.24,1,0
JDBCCommonDataSource,1.19,0,0,1.0,1,2,19,2.0,0,0,1,0,0,320,0,0,10,16,3,21,0,0.03,25,0.24,0.28344801001538106,False
LobStoreInJar,2.2,1,0,1.0,3,0,0,2.5,1,0,3,1,0,139,0,0,5,5,0,10,5,0.08,22,0.23,0.19591853646996724,True
ReferenceObject,1.0,0,0,1.0,3,4,5,2.0,1,0,3,0,0,65,0,0,2,8,0,12,2,0.02,12,0.23,0.06250000000000003,False
LineReader,3.33,1,0,1.0,1,2,3,2.0,1,0,4,1,0,79,0,0,7,0,0,3,7,1.0,10,0.22,0.11111111111111116,False
Statement,1.24,1,0,1.0,7,17,73,0.0,9,0,7,1,0,314,0,0,25,24,17,42,20,0.0,52,0.22,0.037073928715925596,False
Like,4.59,0,0,1.0,10,1,4,0.5,2,0,18,0,0,350,0,0,14,3,0,17,5,0.02,78,0.22,0.01599831684791307,False
StatementDMQL,3.71,17,7,1.0,23,3,3,4.5,5,1,70,8,1110,686,0,0,24,1,8,28,24,0.1,104,0.22,0.07233968707198402,False
Transfer,6.28,22,0,1.0,7,0,0,5.0,2,4,38,3,2100,1297,12,0,49,0,0,29,40,0.24,182,0.21,0.05663607824691209,True
Token,2.8,0,0,1.0,0,1,6,2.0,1,0,0,0,0,123,0,0,17,2,0,10,6,0.05,28,0.21,0.10157290590186514,False
DBMPrefs,9.33,1,0,1.0,1,1,1,2.0,0,0,3,1,0,180,0,0,8,0,0,3,8,1.0,28,0.2,1,0
JDBCTypes,1.0,0,0,1.0,0,2,3,0.0,1,0,0,0,0,105,0,0,9,1,0,4,0,0.0,4,0.2,4.97734693975737,False
Charset,1.71,3,0,1.0,5,3,9,2.0,3,0,7,2,0,229,3,0,17,7,0,14,3,0.01,24,0.2,0.06670772945128242,False
TestScripts,8.67,1,1,1.0,1,0,0,3.0,0,1,1,1,0,161,0,0,5,0,0,3,4,0.33,26,0.2,0.08374173244042672,False
ParserBase,4.96,8,0,1.0,13,7,9,5.0,6,0,54,2,1110,1388,0,0,13,3,6,55,0,0.22,273,0.2,0.5990670950724002,True
RAShadowFile,2.5,1,0,1.0,9,2,5,2.5,4,0,26,1,0,316,0,0,13,1,0,10,12,0.19,25,0.19,0.01653373624164374,False
DatabaseURL,18.67,0,0,1.0,1,0,0,0.5,0,0,6,0,0,355,0,0,13,0,0,3,0,0.0,56,0.19,0.03092796508482149,False
JDBCStatementBase,4.82,6,0,1.0,5,1,1,0.0,3,0,17,1,100,339,0,0,24,0,3,11,2,0.49,53,0.18,0.027125404805164365,True
TestBase,2.62,8,0,1.0,2,0,0,2.5,1,2,9,1,10,131,0,0,9,0,0,8,9,0.4,21,0.18,0.023414546943752296,False
BaseHashMap,8.41,4,0,1.0,4,66,301,4.5,3,0,16,1,0,1680,0,0,42,2,20,34,12,0.22,286,0.18,0.12727957544108748,False
SqlTool,30.0,6,0,1.0,5,0,0,3.0,2,0,25,3,110,709,0,0,16,0,0,4,0,0.33,120,0.17,0.5172942481573766,False
TextTableDescriptor,1.4,0,0,1.0,2,1,7,2.0,0,0,4,0,0,114,0,0,5,5,0,10,0,0.0,14,0.17,1,0
StatementPortal,3.33,5,0,1.0,5,2,2,2.5,5,0,11,3,0,99,0,0,7,0,0,3,5,1.0,10,0.17,0.008899232208278391,False
OdbcUtil,4.4,4,0,1.0,6,0,0,2.0,2,0,12,3,0,248,0,0,20,0,0,10,2,0.0,44,0.17,0.004046877550545795,False
HsqlDatabaseProperties,3.76,5,3,0.33,10,13,23,2.0,3,1,31,2,110,1008,18,0,123,0,0,25,0,0.52,94,0.16,0.13113156424651826,False
HsqlException,1.43,3,0,1.0,1,24,35,2.5,4,3,3,1,0,123,0,0,9,8,0,14,1,0.0,20,0.15,0.07114306573315896,False
StatementCompound,5.5,27,3,1.0,31,1,7,6.5,4,1,81,15,2111,930,0,0,16,7,0,30,15,0.09,165,0.15,0.0698625859568052,False
DTIType,6.29,0,0,1.0,6,1,2,1.0,5,1,8,0,0,463,7,1,40,2,2,14,4,0.06,88,0.14,0.048271110028480946,False
TransactionManagerCommon,6.18,24,0,1.0,29,0,0,6.5,6,0,81,8,101,949,0,3,13,0,3,28,13,0.24,173,0.13,0.20911466262920456,False
DirectoryBlockCachedObject,1.42,0,0,1.0,2,3,12,2.0,2,1,7,0,0,135,0,0,5,15,0,19,4,0.0,27,0.13,0.3125092443978045,False
SqlInvariants,3.5,0,0,1.0,3,0,0,0.0,1,0,3,0,0,115,0,0,27,0,0,4,0,0.0,14,0.13,0.029632761094830942,False
ClientThread,6.67,0,0,1.0,1,0,0,2.5,0,1,9,0,0,218,0,0,7,0,0,3,7,1.0,20,0.12,1,0
TestLibSpeed,8.5,0,0,1.0,6,0,0,2.5,6,0,8,0,0,196,0,0,7,0,0,2,6,1.0,17,0.12,0.08193580357131552,False
ServerConnection,13.5,31,0,1.0,27,1,3,4.5,7,0,114,11,4111,1878,0,0,29,0,0,14,10,0.68,189,0.12,0.014988005543911845,False
RowDiskDataChange,1.78,6,2,1.0,9,0,0,2.5,4,3,19,3,0,128,0,0,10,5,0,9,3,0.05,16,0.12,0.02368210791682579,False
WebServerConnection,4.67,9,0,1.0,14,1,1,4.0,3,0,41,2,10,501,0,0,23,0,0,9,5,0.43,42,0.11,0.16938436854686947,False
Database,1.48,6,0,1.0,30,37,163,2.5,17,0,82,5,1101,981,0,0,68,43,0,65,50,0.02,96,0.11,0.14020977629350379,False
TestAllTypes,4.67,0,0,1.0,1,0,0,2.5,0,0,3,0,0,411,0,0,19,0,0,9,18,0.54,42,0.1,0.035621730511101915,False
Trigger,0.0,0,0,1.0,0,1,2,0.0,0,0,0,0,0,46,0,0,9,0,5,1,0,1.0,0,0.1,1,0
ScriptReaderBase,0.71,0,0,1.0,0,2,2,2.0,5,0,0,0,0,76,0,0,22,8,2,14,15,0.0,10,0.09,0.2699999999999999,False
Line,2.27,0,0,1.0,2,1,4,2.0,0,0,3,0,0,121,0,0,10,4,0,11,5,0.02,25,0.09,0.022795701837879205,False
TestCacheSize,4.0,0,0,1.0,3,1,2,2.5,0,0,9,0,0,1006,0,0,28,0,0,25,24,0.63,100,0.08,0.15868011929806702,False
JDBCColumnMetaData,1.33,0,0,1.0,0,0,0,2.0,0,0,0,0,0,113,0,0,19,0,0,3,19,0.0,4,0.05,1,0
Types,2.86,4,0,1.0,5,0,0,0.0,2,0,6,3,0,777,0,0,116,0,0,7,0,0.0,20,0.05,0.13759810408105777,False
PgType,5.0,5,0,1.0,5,2,2,3.5,2,0,13,2,1100,489,0,0,78,3,0,12,0,0.04,60,0.05,0.02248226770035889,False
ServerProperties,4.14,0,1,0.22,6,0,0,2.5,3,1,9,0,0,261,0,0,32,0,0,7,3,0.67,29,0.03,0.05995834878253504,False
Tokens,1.29,0,0,1.0,3,0,0,0.0,3,0,5,0,0,2715,0,0,1811,0,0,7,0,0.38,9,0.0,0.13775510204081723,False
ScriptWriterEncode,1.5,3,2,0.25,9,0,0,2.0,2,2,18,3,0,108,0,0,3,0,0,6,3,0.0,9,0.0,0.055827488399013386,False
SqlToolError,1.0,0,0,1.0,0,0,0,0.0,0,3,0,0,0,20,0,0,1,0,3,4,0,0.0,4,0.0,0.3200000000000002,False
SharedFields,1.0,0,0,1.0,0,0,0,2.0,0,0,0,0,0,28,0,0,6,0,0,1,6,0.0,1,0.0,1,0
Recursion,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
BadSpecial,1.0,0,0,1.0,0,0,0,0.0,0,3,0,0,0,14,0,0,1,0,0,2,0,0.0,2,0.0,1,0
BreakException,1.0,0,0,1.0,0,0,0,0.0,0,4,0,0,0,11,0,0,1,0,0,2,0,0.0,2,0.0,1,0
ContinueException,1.0,0,0,1.0,0,0,0,0.0,0,4,0,0,0,11,0,0,1,0,0,2,0,0.0,2,0.0,1,0
QuitNow,1.0,0,0,1.0,0,0,0,0.0,0,4,0,0,0,11,0,0,1,0,0,2,0,0.0,2,0.0,1,0
BadSubst,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,7,0,0,1,0,0,1,0,0.0,1,0.0,1,0
RowError,1.0,0,0,1.0,0,0,0,0.0,0,3,0,0,0,17,0,0,1,0,0,2,0,0.0,2,0.0,1,0
BadCmdline,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,6,0,0,1,0,0,1,0,0.0,1,0.0,1,0
PrivateException,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,13,0,0,1,0,0,1,0,0.0,1,0.0,1,0
SqlToolException,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,16,0,0,2,0,0,3,1,0.0,3,0.0,1,0
MathOp,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
RowInputBinary180,1.5,0,3,0.16,3,0,0,0.0,0,4,7,0,0,49,0,0,1,0,0,4,1,1.0,6,0.0,0.019540116584101878,False
RowOutputBinary180,1.5,6,3,0.16,3,0,0,1.0,0,4,7,2,2000,50,0,0,1,0,0,4,1,1.0,6,0.0,0.0625096214280012,False
RowOutputTextQuoted,3.67,1,1,0.07,2,0,0,0.0,0,4,2,1,0,30,0,0,0,0,0,3,0,0.0,11,0.0,0.009878221350085495,False
DataAccessPoint,1.0,1,0,1.0,3,2,12,2.0,2,0,5,1,0,97,0,0,3,5,2,19,3,0.01,19,0.0,0.049230769230769265,False
TransferHelper,1.82,2,0,1.0,2,4,14,0.0,3,0,4,2,0,161,0,0,5,2,6,17,0,0.0,31,0.0,0.026707283290050763,False
DataAccessPointException,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,10,0,0,0,0,0,2,0,0.0,2,0.0,0.25,False
TransferResultSet,3.38,0,0,1.0,0,2,5,2.0,0,0,0,0,0,129,0,0,6,0,0,8,6,0.07,27,0.0,0.025541641808214378,False
TransferTable,7.14,15,0,1.0,4,1,2,3.5,4,0,27,3,2110,380,0,0,5,0,0,7,5,0.67,50,0.0,0.356214921726702,False
DatabaseManagerCommon,2.5,0,0,1.0,0,0,0,2.0,0,0,0,0,0,288,0,0,15,0,0,8,14,0.0,20,0.0,0.021893104272233427,False
HelperFactory,4.5,0,0,1.0,7,0,0,0.0,0,0,7,0,0,31,0,0,0,0,0,2,0,1.0,9,0.0,0.010265249217546079,False
HsqldbTransferHelper,1.38,0,6,0.25,1,0,0,0.0,0,1,1,0,0,65,0,0,0,0,0,8,0,0.0,11,0.0,0.06250000000000003,False
TransferDb,6.39,10,14,1.0,7,2,5,3.5,0,1,26,3,1110,898,0,0,3,2,0,18,2,0.39,115,0.0,0.17514395567348154,False
InformixTransferHelper,1.8,0,3,0.25,1,0,0,0.0,0,1,1,0,0,51,0,0,0,1,0,5,0,0.33,9,0.0,0.12968690568925104,False
McKoiTransferHelper,1.4,0,5,0.0,0,0,0,0.0,0,1,0,0,0,41,0,0,0,0,0,5,0,0.0,7,0.0,0.12019230769230768,False
OracleTransferHelper,2.0,2,6,0.5,4,0,0,0.5,1,1,6,2,1000,137,0,0,3,0,0,8,1,0.13,16,0.0,0.054054955315459556,False
PostgresTransferHelper,2.29,2,7,0.5,4,0,0,1.0,1,1,6,2,1000,121,0,0,3,0,0,7,1,0.2,16,0.0,0.11111111111111116,False
SqlServerTransferHelper,3.33,0,2,0.25,1,0,0,0.0,0,1,1,0,0,89,0,0,2,0,0,6,0,0.17,20,0.0,0.03598425196850401,False
SQLStatements,0.0,0,0,1.0,0,0,0,2.0,0,0,0,0,0,18,0,0,23,0,0,1,23,0.0,0,0.0,1,0
Directive,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,10,0,0,2,0,0,1,0,0.0,1,0.0,1,0
TransferCommon,2.33,0,0,1.0,0,0,0,0.0,0,0,0,0,0,75,0,0,0,0,0,3,0,1.0,7,0.0,0.015755662853095258,False
TransferSQLText,8.31,5,6,1.0,8,0,0,4.5,1,1,23,3,2100,816,0,0,6,0,0,13,4,0.47,108,0.0,0.10840942554011679,False
ColumnDef,1.0,0,0,1.0,0,0,0,2.0,0,0,0,0,0,17,0,0,5,0,0,1,5,0.0,1,0.0,1,0
PreprocessorException,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,5,0,0,0,0,0,1,0,0.0,1,0.0,0.24999999999999994,False
Tokenizer,4.0,0,0,1.0,2,2,7,0.0,0,0,2,0,0,217,0,0,5,3,0,11,0,0.22,44,0.0,0.45796022421536,True
Parser,4.43,3,0,1.0,4,1,1,0.0,2,0,15,1,0,235,0,0,2,0,0,7,2,0.67,31,0.0,0.03420663931656609,False
LineType,5.0,0,0,1.0,0,0,0,0.0,2,0,0,0,0,114,0,0,19,0,0,2,0,1.0,10,0.0,0.061823336616423794,True
Token,1.75,0,0,1.0,0,0,0,0.0,0,0,0,0,0,65,0,0,17,0,0,4,0,0.0,7,0.0,0.10157290590186514,False
AuthUtils,2.33,0,0,1.0,1,0,0,0.0,1,0,1,0,0,69,0,0,1,0,0,3,0,1.0,7,0.0,0.04692564493754688,False
DenyException,0.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,3,0,0,0,0,0,1,0,0.0,0,0.0,1,0
IndexUse,1.0,0,0,1.0,0,0,0,0.0,1,0,0,0,0,10,0,0,2,0,0,1,2,0.0,1,0.0,1,0
T,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
JDBCNClob,1.0,0,0,0.0,0,0,0,0.0,0,1,0,0,0,10,0,0,0,0,0,2,0,0.0,2,0.0,0.05634013707645404,False
RefState,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,5,0,0,3,0,0,0,0,0.0,0,0.0,1,0
Exceptions,1.45,0,0,1.0,2,0,0,0.0,0,0,5,0,0,137,0,0,0,0,0,11,0,0.4,16,0.0,1,0
QualifiedName,1.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,11,0,0,2,0,0,1,2,0.0,1,0.0,1,0
Sync,3.67,0,0,1.0,0,1,7,0.0,0,1,0,0,0,194,0,0,1,0,0,9,0,0.0,33,0.0,1,0
TaskQueue,1.5,0,0,0.0,1,2,6,0.0,0,1,1,0,0,141,0,0,0,0,0,8,0,0.0,12,0.0,1,0
Task,1.71,1,0,1.0,2,2,8,2.0,0,0,4,1,0,151,0,0,7,2,0,7,6,0.0,12,0.0,1,0
TarMalformatException,1.0,0,0,1.0,0,0,0,0.0,0,2,0,0,0,7,0,0,0,0,0,1,0,0.0,1,0.0,0.25,False
PIFData,3.5,1,0,1.0,1,1,1,0.0,0,1,1,1,0,70,0,0,3,1,0,2,0,1.0,7,0.0,0.037059395691217405,False
Compression,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,7,0,0,4,0,0,0,0,0.0,0,0.0,1,0
TarHeaderField,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0
sqlStmt,1.0,0,0,1.0,0,0,0,2.0,0,0,0,0,0,32,0,0,5,0,0,3,5,0.0,3,0.0,1,0
TestRuntimeException,1.0,0,0,1.0,0,0,0,0.0,0,3,0,0,0,14,0,0,0,0,0,3,0,0.0,3,0.0,1,0
ParsedSection,1.7,0,0,1.0,1,1,2,2.0,0,0,4,0,0,219,0,0,6,4,11,10,1,0.0,17,0.0,1,0
ResultSetParsedSection,5.33,0,2,0.36,3,0,0,0.5,0,1,9,0,0,226,0,0,3,0,0,6,0,0.1,32,0.0,1,0
ResultSetOutputParsedSection,2.0,0,1,0.21,0,0,0,0.0,0,1,0,0,0,68,0,0,2,1,0,4,0,0.0,8,0.0,1,0
UpdateParsedSection,1.25,0,1,0.29,0,0,0,0.0,0,1,0,0,0,50,0,0,1,0,0,4,1,0.0,5,0.0,1,0
WaitSection,3.67,0,1,0.21,3,0,0,2.0,1,1,4,0,0,96,0,0,4,0,0,3,3,0.0,11,0.0,1,0
ProceedSection,2.67,0,1,0.21,3,0,0,0.0,1,1,4,0,0,75,0,0,3,0,0,3,2,0.0,8,0.0,1,0
SilentParsedSection,1.0,0,1,0.21,0,0,0,0.0,0,1,0,0,0,22,0,0,0,1,0,3,0,0.0,3,0.0,1,0
CountParsedSection,1.75,0,1,0.29,0,0,0,0.0,0,1,0,0,0,68,0,0,1,0,0,4,0,0.0,7,0.0,1,0
ExceptionParsedSection,2.33,0,1,0.29,0,0,0,0.0,0,1,0,0,0,46,0,0,2,0,0,3,0,0.0,7,0.0,1,0
BlankParsedSection,1.0,0,0,0.07,0,0,0,0.0,0,1,0,0,0,13,0,0,0,1,0,2,0,1.0,2,0.0,1,0
IgnoreParsedSection,1.0,0,0,0.14,0,0,0,0.0,0,1,0,0,0,20,0,0,0,0,0,2,0,1.0,2,0.0,1,0
DisplaySection,3.0,0,0,0.14,2,0,0,0.0,0,1,2,0,0,34,0,0,0,0,0,2,0,1.0,6,0.0,1,0
ResultConstants,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,686,0,0,72,0,0,0,0,0.0,0,0.0,1,0
LobResultTypes,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,28,0,0,21,0,0,0,0,0.0,0,0.0,1,0
GrantConstants,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,29,0,0,9,0,0,0,0,0.0,0,0.0,1,0
TextFileSettings,5.38,2,0,1.0,5,2,2,3.0,0,0,26,2,0,330,0,0,27,3,0,8,20,0.05,43,0.0,0.0212752382279038,False
DataFileDefrag,5.0,10,0,1.0,19,2,2,2.5,4,0,39,5,1,166,0,0,7,1,0,4,7,0.33,20,0.0,0.007203235575738205,False
BlockAccessor,2.42,12,0,1.0,8,1,10,2.5,2,0,23,4,1001,184,0,0,6,0,0,12,6,0.49,29,0.0,1,0
LOBS,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,7,0,0,4,0,0,0,0,0.0,0,0.0,1,0
LOB_IDS,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,7,0,0,4,0,0,0,0,0.0,0,0.0,1,0
GET_LOB_PART,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,6,0,0,3,0,0,0,0,0.0,0,0.0,1,0
DIVIDE_BLOCK,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,2,0,0,0,0,0.0,0,0.0,1,0
DELETE_BLOCKS,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,7,0,0,4,0,0,0,0,0.0,0,0.0,1,0
ALLOC_BLOCKS,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,6,0,0,3,0,0,0,0,0.0,0,0.0,1,0
UPDATE_USAGE,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,2,0,0,0,0,0.0,0,0.0,1,0
UPDATE_LENGTH,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,4,0,0,2,0,0,0,0,0.0,0,0.0,1,0
ALLOC_PART,0.0,0,0,1.0,0,0,0,0.0,0,0,0,0,0,9,0,0,6,0,0,0,0,0.0,0,0.0,1,0
BaseException,1.5,0,0,1.0,0,1,1,2.0,1,2,0,0,0,56,0,0,2,3,8,4,0,0.0,6,0.0,1,0
StringCreator,0.43,0,0,1.0,4,1,2,0.0,0,0,4,0,0,25,0,2,0,0,2,7,0,0.0,3,0.0,1,0
StringCreatorBytes,1.0,1,0,1.0,1,0,0,0.0,1,1,6,1,0,34,0,0,2,0,0,7,0,1.0,7,0.0,1,0
